time,Noisy signal
56.447,-0.852
56.458,0.814
56.468,0.167
56.478,-0.824
56.487,1.297
56.498,-0.615
56.509,0.436
56.0,0.612
56.529,-0.106
56.539,1.339
56.55,0.467
56.56,-0.565
56.571,-0.248
56.582,1.204
56.591,0.467
56.6,-1.336
56.611,-0.391
56.62,1.056
56.63,0.613
56.641,-0.727
56.65,-1.131
56.66,0.528
56.67,1.16
56.681,-0.625
56.69,-0.916
56.701,0.393
56.712,0.756
56.722,-0.315
56.732,-1.169
56.743,0.761
56.754,0.777
56.764,-0.674
56.774,-0.706
56.784,0.284
56.795,0.826
56.806,-0.289
56.815,-0.619
56.825,0.752
56.834,0.599
56.844,0.028
56.855,-0.844
56.865,0.23
56.875,0.88
56.886,-0.401
56.897,-0.509
56.906,-0.075
56.917,0.985
56.928,-0.258
56.938,-0.921
56.948,-0.244
56.958,0.618
56.968,0.473
56.978,-1.334
56.988,0.116
56.998,1.251
57.008,0.458
57.017,-1.183
57.027,-0.555
57.038,0.911
57.047,0.368
57.058,-0.877
57.068,-0.67
57.078,0.011
57.088,0.47
57.098,-0.451
57.107,-1.003
57.117,0.199
57.127,0.877
57.137,-0.511
57.147,-1.164
57.158,0.47
57.168,0.447
57.178,0.212
57.189,-1.204
57.198,0.195
57.209,1.491
57.219,0.313
57.229,-1.204
57.24,0.415
57.251,0.621
57.261,0.124
57.271,-1.05
57.281,-0.199
57.29,0.966
57.301,-0.193
57.31,-0.369
57.32,-0.24
57.33,0.688
57.34,0.49
57.349,-0.555
57.359,-0.051
57.369,0.229
57.38,0.825
57.39,-0.849
57.401,-0.788
57.41,0.21
57.419,0.638
57.429,0.254
57.439,-0.153
57.449,0.445
57.458,1.448
57.469,0.25
57.478,-0.981
57.488,-0.112
57.498,0.304
57.508,0.238
57.518,-0.864
57.0,1.273
57.537,0.316
57.548,0.914
57.56,0.042
57.569,-0.17
57.579,-0.268
57.59,-0.754
57.6,-1.22
57.61,-1.046
57.62,-0.753
57.629,-1.324
57.638,-0.658
57.648,-1.298
57.658,-0.532
57.669,-0.488
57.678,-0.161
57.688,0.03
57.699,0.235
57.709,0.247
57.719,0.413
57.73,1.323
57.741,1.03
57.751,0.506
57.76,1.346
57.77,0.666
57.781,1.128
57.791,1.097
57.801,0.419
57.81,-0.235
57.821,-0.348
57.831,-0.541
57.841,0.066
57.851,-0.468
57.861,-1.295
57.871,-0.779
57.881,-0.974
57.892,-0.658
57.902,-1.208
57.913,-0.774
57.924,0.115
57.933,-0.149
57.942,0.214
57.953,0.119
57.964,0.284
57.974,0.702
57.984,1.251
57.995,1.457
58.005,0.551
58.015,1.197
58.026,0.895
58.035,1.034
58.045,0.58
58.056,0.043
58.066,-0.211
58.076,-0.367
58.087,-0.465
58.098,-1.153
58.107,-1.02
58.117,-1.036
58.128,-1.266
58.138,-1.304
58.148,-0.929
58.159,-1.014
58.168,-0.268
58.179,-0.22
58.188,0.268
58.199,-0.424
58.209,0.442
58.218,0.484
58.228,1.198
58.238,1.041
58.249,1.221
58.259,1.029
58.269,0.717
58.279,0.632
58.29,0.178
58.299,0.554
58.31,-0.263
58.319,-0.146
58.33,0.006
58.341,-0.619
58.351,-0.99
58.361,-0.614
58.371,-0.887
58.38,-0.852
58.39,-1.067
58.401,-0.938
58.411,-1.386
58.42,-0.694
58.429,-0.59
58.439,0.774
58.45,-0.055
58.459,0.761
58.469,0.877
58.479,1.1
58.49,0.151
58.5,0.921
58.51,0.763
58.521,1.002
58.531,1.016
58.0,0.83
58.551,-0.282
58.56,-0.958
58.57,0.073
58.581,0.698
58.592,-0.805
58.601,-1.046
58.61,0.768
58.62,0.395
58.631,-1.018
58.642,-0.016
58.652,1.52
58.662,0.647
58.672,-0.683
58.682,0.123
58.693,1.17
58.703,-0.087
58.713,-1.013
58.722,-0.199
58.732,1.258
58.742,-0.294
58.752,-1.266
58.762,-0.288
58.772,1.019
58.783,-0.345
58.792,-0.381
58.801,1.28
58.812,1.113
58.823,-0.302
58.832,-0.483
58.842,0.473
58.852,0.582
58.862,-0.32
58.872,-0.656
58.883,0.795
58.892,0.408
58.901,-0.866
58.912,-0.305
58.921,0.383
58.931,0.462
58.941,-1.439
58.951,-0.34
58.962,0.756
58.971,-0.26
58.98,-1.309
58.991,0.244
59.001,1.104
59.011,0.426
59.02,-1.517
59.03,0.115
59.041,1.119
59.052,-0.626
59.062,-0.725
59.072,0.716
59.083,1.195
59.093,-0.891
59.103,-0.332
59.114,0.928
59.125,0.058
59.134,-0.645
59.145,-0.156
59.154,1.178
59.164,-0.283
59.174,-1.423
59.183,-0.252
59.193,0.978
59.203,0.074
59.213,-0.739
59.223,0.078
59.234,-0.057
59.243,-0.871
59.253,-0.779
59.264,0.865
59.273,0.928
59.284,-1.158
59.294,-0.642
59.304,1.339
59.314,0.964
59.325,-0.396
59.336,0.172
59.346,1.004
59.357,-0.429
59.368,-0.632
59.377,0.385
59.386,0.849
59.397,-0.195
59.408,-0.468
59.418,0.757
59.428,0.979
59.438,-0.322
59.449,-0.269
59.459,1.226
59.469,0.328
59.48,-1.4
59.489,-0.212
59.499,1.624
59.51,-0.192
59.521,-0.214
59.531,-0.053
59.54,1.46
59.0,1.256
59.561,0.892
59.57,-0.172
59.58,-0.99
59.59,-1.149
59.6,0.244
59.611,0.758
59.621,0.408
59.632,-0.732
59.641,-0.846
59.652,-0.245
59.662,0.735
59.671,0.918
59.682,-0.36
59.691,-0.973
59.702,-0.681
59.712,0.417
59.722,1.064
59.732,0.462
59.742,-0.604
59.753,-0.771
59.762,-0.257
59.772,1.175
59.782,0.044
59.793,-0.176
59.802,-1.074
59.813,-0.973
59.824,0.484
59.835,1.159
59.844,0.44
59.854,-0.857
59.864,-1.028
59.874,-0.298
59.884,0.735
59.895,0.49
59.905,-0.293
59.915,-0.574
59.926,0.019
59.936,-0.002
59.948,0.726
59.958,0.088
59.969,-1.166
59.98,-0.289
59.989,0.187
60.0,1.09
60.01,0.515
60.021,-0.603
60.031,-0.997
60.041,0.395
60.051,1.357
60.061,0.482
60.071,-0.387
60.08,-1.092
60.09,-0.758
60.1,0.646
60.109,0.816
60.118,0.594
60.128,-0.422
60.138,-1.074
60.148,-0.288
60.158,0.347
60.168,0.445
60.178,-0.021
60.188,-0.942
60.199,-0.671
60.21,0.47
60.22,0.693
60.229,0.567
60.239,-0.1
60.25,-0.951
60.259,-0.646
60.27,0.704
60.28,1.195
60.291,0.053
60.301,-0.665
60.311,-0.377
60.321,-0.021
60.331,1.116
60.34,1.181
60.35,-0.594
60.361,-0.935
60.372,-0.339
60.383,0.421
60.393,1.028
60.404,-0.074
60.414,-1.3
60.424,-0.72
60.434,0.109
60.445,0.83
60.455,0.579
60.465,-1.209
60.476,-1.15
60.486,-0.457
60.495,1.266
60.506,1.17
60.517,-0.761
60.527,-0.774
60.537,-0.526
60.548,1.032
60.558,0.547
60.0,0.792
60.578,0.319
60.589,-0.477
60.599,-1.014
60.609,-1.005
60.619,-1.456
60.628,-0.85
60.638,-1.146
60.648,-0.98
60.657,-0.754
60.667,0.257
60.678,0.156
60.687,-0.33
60.697,-0.309
60.706,0.431
60.716,0.563
60.726,0.833
60.736,1.311
60.745,0.995
60.756,0.672
60.766,0.354
60.775,0.892
60.786,0.441
60.796,0.204
60.807,0.719
60.817,-0.0
60.827,-0.136
60.838,-0.403
60.848,-0.688
60.858,-0.712
60.868,-0.85
60.879,-1.184
60.89,-1.177
60.9,-1.248
60.91,-0.778
60.92,-0.253
60.93,-0.107
60.94,0.357
60.95,0.415
60.96,0.742
60.969,0.98
60.979,1.743
60.99,0.602
60.999,1.02
61.01,1.023
61.021,0.699
61.031,0.591
61.042,0.68
61.052,0.182
61.062,-0.058
61.072,-0.366
61.082,-0.091
61.092,-0.62
61.102,-1.385
61.113,-0.509
61.123,-1.238
61.132,-1.205
61.143,-1.088
61.154,-0.948
61.164,-0.247
61.175,-0.071
61.185,-0.025
61.195,0.106
61.204,0.845
61.213,0.503
61.223,0.772
61.233,0.859
61.242,1.169
61.251,0.729
61.262,0.927
61.271,0.611
61.281,1.256
61.292,0.236
61.303,0.229
61.314,0.741
61.325,-0.052
61.334,-0.696
61.344,-0.847
61.354,-1.214
61.363,-1.057
61.373,-0.965
61.384,-0.879
61.393,-1.005
61.403,-1.168
61.413,-0.731
61.423,-0.663
61.432,0.074
61.443,0.316
61.453,0.058
61.463,0.404
61.472,0.446
61.482,1.328
61.492,0.843
61.503,0.59
61.513,0.452
61.523,1.28
61.533,0.481
61.542,-0.043
61.553,0.855
61.562,-0.07
61.0,0.501
61.582,-1.361
61.592,-1.232
61.602,-1.276
61.613,0.608
61.624,0.393
61.635,0.68
61.644,0.586
61.654,0.65
61.664,0.83
61.674,1.194
61.684,0.916
61.694,0.34
61.705,0.11
61.715,-0.298
61.724,-0.718
61.735,-0.441
61.745,-0.969
61.755,-0.862
61.766,-0.921
61.775,-0.188
61.785,-0.032
61.796,0.105
61.807,0.333
61.816,1.246
61.827,0.919
61.837,0.783
61.848,0.782
61.859,0.916
61.868,0.364
61.879,-0.155
61.888,-0.463
61.899,-1.498
61.909,-1.064
61.92,-0.567
61.93,-1.249
61.941,-0.9
61.951,0.192
61.96,-0.231
61.971,0.621
61.981,0.275
61.991,1.124
62.001,0.741
62.012,1.258
62.021,0.86
62.031,0.375
62.041,-0.107
62.051,-0.669
62.06,-0.21
62.07,-0.806
62.08,-1.455
62.09,-0.913
62.1,-0.71
62.111,-0.528
62.121,-0.296
62.131,0.378
62.142,1.137
62.151,1.034
62.162,0.542
62.172,0.692
62.181,0.524
62.192,0.373
62.203,0.272
62.213,-0.183
62.223,-0.493
62.233,-0.811
62.243,-0.85
62.254,-0.793
62.263,-0.955
62.272,-0.77
62.283,-0.098
62.294,0.302
62.304,0.702
62.314,0.653
62.324,0.606
62.333,1.195
62.344,0.962
62.354,1.367
62.364,0.629
62.375,0.036
62.384,-0.582
62.395,-1.218
62.405,-1.085
62.415,-0.81
62.424,-1.576
62.434,-0.629
62.444,-0.419
62.454,-0.366
62.465,0.4
62.475,0.524
62.485,0.565
62.495,0.695
62.504,1.337
62.513,0.792
62.523,0.68
62.533,0.319
62.542,0.098
62.553,-0.574
62.562,-1.076
62.572,-0.869
62.0,1.475
62.591,-0.805
62.601,-0.924
62.611,-0.294
62.621,0.229
62.63,1.258
62.639,0.936
62.649,0.183
62.659,-0.376
62.668,-0.849
62.677,-0.846
62.688,-0.771
62.698,-0.594
62.709,0.406
62.719,1.156
62.73,0.86
62.74,0.632
62.75,-0.224
62.761,-0.856
62.771,-1.171
62.782,-0.723
62.792,0.165
62.802,0.357
62.812,0.843
62.822,0.564
62.832,0.679
62.841,-0.031
62.852,-0.625
62.862,-0.329
62.872,-0.497
62.882,-0.235
62.893,0.084
62.902,0.361
62.911,0.763
62.921,0.651
62.931,0.962
62.942,-0.787
62.951,-0.524
62.961,-1.06
62.971,-0.961
62.982,0.033
62.992,1.271
63.002,1.092
63.012,0.036
63.021,-0.137
63.032,-0.961
63.042,-0.627
63.052,-0.866
63.062,-0.307
63.073,0.707
63.083,1.248
63.092,0.71
63.101,0.625
63.112,0.103
63.123,-0.882
63.133,-0.223
63.144,-0.772
63.153,-0.456
63.164,0.456
63.174,0.956
63.185,1.248
63.195,0.22
63.206,0.388
63.215,-0.591
63.226,-0.748
63.235,-1.014
63.246,-0.128
63.257,0.669
63.266,0.801
63.276,0.829
63.285,1.062
63.295,-0.097
63.305,0.163
63.314,-0.797
63.323,-1.039
63.333,-1.055
63.344,0.256
63.354,1.194
63.365,0.55
63.376,0.817
63.386,0.234
63.397,-0.478
63.406,-0.873
63.416,-0.994
63.426,-0.258
63.437,0.176
63.447,0.987
63.457,1.443
63.467,1.219
63.477,-0.21
63.487,-0.682
63.496,-0.811
63.506,-0.935
63.517,-0.332
63.527,-0.125
63.537,0.575
63.547,0.118
63.557,0.422
63.568,0.402
63.578,-1.206
63.0,1.044
63.599,-1.029
63.609,-0.667
63.618,0.988
63.627,0.988
63.638,-0.896
63.648,-1.178
63.657,0.267
63.667,0.863
63.676,0.133
63.687,-1.115
63.697,-0.369
63.707,1.276
63.717,0.142
63.726,-0.813
63.737,0.357
63.747,1.297
63.757,0.387
63.766,-0.509
63.777,-1.085
63.787,0.57
63.796,0.75
63.807,-0.357
63.817,-0.785
63.827,0.608
63.836,0.635
63.846,-0.431
63.856,-0.877
63.866,0.21
63.877,0.863
63.888,0.35
63.897,-0.771
63.907,0.358
63.918,1.111
63.929,-0.424
63.938,-0.778
63.949,0.533
63.958,0.642
63.968,-0.525
63.978,-1.13
63.988,-0.005
63.999,1.148
64.01,0.19
64.019,-0.588
64.028,-0.045
64.038,0.868
64.048,0.352
64.059,-1.085
64.069,0.006
64.078,0.517
64.088,0.801
64.099,-0.736
64.109,-1.057
64.119,0.966
64.129,0.939
64.138,-0.171
64.147,-0.989
64.157,0.254
64.167,1.254
64.177,0.232
64.187,-0.857
64.198,0.402
64.209,0.329
64.219,-0.412
64.23,-0.705
64.239,0.347
64.25,0.874
64.26,-0.324
64.271,-1.057
64.282,-0.37
64.291,0.871
64.301,0.295
64.312,-1.214
64.322,-0.595
64.332,1.412
64.342,0.126
64.352,-1.197
64.363,-0.2
64.373,0.826
64.383,0.154
64.393,-1.14
64.402,-0.371
64.412,0.543
64.422,0.718
64.431,-0.712
64.442,-0.69
64.452,0.487
64.461,1.151
64.471,-0.5
64.481,-1.07
64.492,0.715
64.501,0.723
64.512,-0.827
64.522,-0.346
64.533,0.431
64.542,1.086
64.553,-0.007
64.562,-0.794
64.573,0.133
64.583,1.005
64.0,0.761
64.603,-1.213
64.614,0.491
64.624,-0.813
64.635,-0.085
64.646,0.601
64.657,-0.803
64.666,1.516
64.677,-1.179
64.687,0.427
64.697,-0.079
64.707,-1.037
64.716,0.956
64.727,-0.671
64.737,0.017
64.748,0.333
64.758,-0.528
64.768,0.787
64.777,0.302
64.787,-0.38
64.797,0.937
64.807,-1.222
64.818,0.447
64.828,-0.256
64.838,-1.689
64.848,0.744
64.857,-1.167
64.868,0.775
64.877,0.161
64.887,-0.954
64.896,0.634
64.906,-0.36
64.917,-0.027
64.927,0.637
64.938,-1.283
64.948,1.499
64.959,-0.733
64.969,0.358
64.98,0.258
64.99,-0.635
65.0,1.134
65.012,-0.885
65.021,0.498
65.032,-0.162
65.041,-1.094
65.052,0.671
65.061,-0.438
65.072,0.269
65.082,0.171
65.091,-1.081
65.102,0.962
65.113,-1.108
65.122,-0.092
65.132,0.807
65.141,-1.14
65.151,0.465
65.16,0.126
65.171,-0.772
65.18,1.406
65.191,-1.01
65.201,0.728
65.211,-0.18
65.222,-0.403
65.232,0.605
65.241,-0.601
65.252,0.553
65.261,0.378
65.271,-0.969
65.282,1.761
65.292,-0.635
65.303,0.065
65.312,0.681
65.323,-0.702
65.332,1.053
65.342,-0.37
65.352,-0.261
65.363,1.183
65.372,-1.362
65.382,0.917
65.393,-0.542
65.403,0.234
65.414,0.552
65.424,-1.3
65.433,0.938
65.444,0.026
65.454,-0.689
65.463,0.661
65.472,-0.802
65.483,0.536
65.492,0.222
65.503,-0.759
65.513,0.773
65.522,-1.115
65.533,0.009
65.542,0.317
65.551,-0.768
65.562,0.494
65.573,-1.103
65.582,-0.622
65.592,1.018
65.0,0.627
65.611,-0.297
65.621,0.922
65.632,1.033
65.641,-1.192
65.652,-0.931
65.662,0.501
65.671,0.95
65.682,-0.829
65.693,-0.872
65.704,0.403
65.714,0.454
65.725,-0.839
65.736,-0.494
65.745,0.292
65.756,0.857
65.765,-0.196
65.775,-0.737
65.786,0.484
65.797,0.258
65.806,-0.59
65.817,-0.377
65.826,0.626
65.837,0.826
65.846,-0.004
65.856,-1.501
65.866,0.059
65.876,0.888
65.887,-0.595
65.897,-1.2
65.907,0.258
65.916,0.862
65.926,-0.176
65.936,-1.148
65.946,-0.474
65.955,0.68
65.965,0.722
65.975,-0.527
65.986,-1.008
65.996,0.882
66.007,0.676
66.016,-0.505
66.026,-0.561
66.036,1.002
66.047,1.158
66.057,-0.577
66.066,-1.308
66.076,0.469
66.086,0.795
66.096,-0.52
66.107,-0.713
66.116,0.55
66.125,1.523
66.135,0.814
66.146,-1.063
66.157,0.073
66.168,1.033
66.178,-0.243
66.188,-1.239
66.198,-0.452
66.207,0.716
66.217,0.51
66.227,-0.744
66.236,-0.875
66.246,0.636
66.255,0.526
66.265,-0.539
66.276,-0.715
66.288,1.276
66.298,0.821
66.308,-1.039
66.319,-0.37
66.33,0.842
66.34,0.421
66.351,-0.9
66.36,-0.821
66.37,0.483
66.379,0.769
66.389,-0.706
66.399,-0.905
66.408,1.017
66.417,0.468
66.428,-0.039
66.437,-1.1
66.447,-0.049
66.456,0.958
66.466,0.546
66.476,-0.789
66.487,-0.128
66.497,0.836
66.506,0.622
66.517,-1.151
66.527,-0.532
66.537,0.701
66.548,0.17
66.559,-0.822
66.568,-1.133
66.577,0.634
66.588,0.684
66.598,-0.797
66.0,0.697
66.617,-1.32
66.628,0.615
66.638,1.137
66.649,-0.75
66.659,0.405
66.669,0.954
66.678,-0.521
66.689,-0.795
66.698,1.08
66.709,-0.058
66.719,-1.014
66.729,0.526
66.738,0.685
66.749,-1.593
66.759,0.138
66.769,1.192
66.779,-0.254
66.79,0.008
66.8,0.658
66.811,-0.383
66.821,-0.243
66.831,1.045
66.842,-0.023
66.853,-1.222
66.863,0.561
66.874,-0.261
66.883,-1.383
66.893,0.062
66.904,0.348
66.914,-1.165
66.923,0.063
66.933,1.196
66.943,-0.346
66.953,-0.622
66.963,0.947
66.974,0.888
66.984,-0.876
66.994,0.124
67.004,0.756
67.014,-1.353
67.023,-0.473
67.033,1.264
67.043,-0.25
67.053,-1.092
67.063,0.805
67.072,0.421
67.083,-1.289
67.092,0.219
67.102,0.886
67.111,0.127
67.12,-0.839
67.13,0.492
67.14,0.327
67.15,-0.849
67.161,0.422
67.171,0.45
67.181,-1.112
67.192,-0.015
67.201,0.777
67.211,-0.126
67.222,-0.595
67.231,1.222
67.242,-0.209
67.252,-0.324
67.262,0.318
67.272,0.548
67.281,-0.743
67.292,0.054
67.302,0.719
67.313,-0.348
67.323,-0.252
67.333,1.354
67.342,-0.214
67.353,-0.411
67.363,0.458
67.373,0.296
67.383,-0.78
67.393,0.343
67.403,0.792
67.413,-0.727
67.422,-0.371
67.432,1.015
67.441,0.331
67.451,-0.964
67.461,0.682
67.471,0.381
67.48,-1.448
67.491,0.08
67.502,1.196
67.512,-0.725
67.522,-0.55
67.531,0.665
67.541,0.559
67.551,-0.337
67.562,0.674
67.572,0.843
67.583,-0.742
67.593,-0.164
67.602,1.4
67.0,1.065
67.622,0.187
67.632,-0.936
67.642,-0.661
67.652,1.16
67.663,-0.118
67.673,-0.927
67.683,0.197
67.693,1.205
67.704,0.158
67.714,-0.823
67.724,0.269
67.734,0.729
67.744,-0.05
67.754,-1.359
67.764,1.136
67.774,0.976
67.784,-0.133
67.794,-0.778
67.804,0.749
67.814,0.092
67.825,-1.382
67.834,-0.277
67.844,1.266
67.855,0.39
67.866,-0.845
67.876,0.177
67.886,0.894
67.897,-1.03
67.907,-0.951
67.918,0.037
67.928,0.494
67.938,-0.827
67.948,-0.549
67.959,0.555
67.97,-0.101
67.981,-1.119
67.992,0.555
68.002,0.796
68.012,-0.593
68.022,-0.569
68.031,0.012
68.042,0.326
68.053,-1.033
68.063,-0.651
68.072,1.097
68.083,1.018
68.094,-1.188
68.103,-0.268
68.114,1.26
68.124,0.113
68.135,-0.779
68.145,0.115
68.155,0.65
68.165,-0.553
68.175,-1.033
68.186,0.226
68.196,1.388
68.206,-0.413
68.217,-0.026
68.228,0.955
68.239,0.055
68.249,-1.149
68.258,0.087
68.268,1.188
68.277,0.277
68.287,-0.779
68.297,0.014
68.308,0.929
68.318,-0.052
68.329,-0.73
68.339,0.346
68.349,0.57
68.359,-0.502
68.369,-0.188
68.379,0.703
68.389,1.05
68.399,-0.908
68.409,-0.9
68.42,1.032
68.43,0.821
68.441,-0.789
68.451,-0.212
68.461,1.135
68.471,-0.21
68.48,-1.078
68.489,-0.091
68.5,1.157
68.511,-0.115
68.521,-0.816
68.532,0.261
68.541,0.645
68.551,-0.055
68.561,-0.858
68.572,0.715
68.582,0.914
68.591,-0.758
68.601,-1.022
68.612,0.671
68.621,1.027
68.0,1.139
68.642,0.748
68.652,0.007
68.663,-1.409
68.674,0.83
68.683,0.885
68.692,-1.039
68.703,0.249
68.714,1.277
68.724,-1.182
68.734,-0.214
68.745,0.557
68.754,-0.57
68.764,-0.282
68.774,1.025
68.784,-0.442
68.795,-0.469
68.805,0.784
68.814,-0.271
68.825,-0.597
68.835,1.012
68.844,0.124
68.855,-0.891
68.865,0.174
68.874,1.004
68.885,-0.797
68.896,0.056
68.907,0.698
68.916,-0.856
68.926,-0.143
68.935,1.017
68.945,-0.693
68.955,-1.225
68.966,0.857
68.975,0.209
68.984,-0.456
68.994,0.562
69.004,0.473
69.015,-1.182
69.024,-0.31
69.034,0.623
69.045,-0.787
69.056,0.097
69.066,0.716
69.075,-0.498
69.086,-0.009
69.097,1.579
69.107,-0.949
69.117,-0.683
69.127,0.93
69.136,0.202
69.147,-0.831
69.157,0.777
69.167,0.139
69.177,-1.371
69.186,-0.138
69.196,0.84
69.206,-0.687
69.217,-0.6
69.228,1.27
69.239,-0.831
69.249,-0.544
69.259,0.382
69.269,-0.282
69.28,-0.929
69.29,0.971
69.3,-0.197
69.31,-0.367
69.32,0.91
69.33,0.022
69.341,-0.684
69.352,0.817
69.361,0.593
69.371,-0.962
69.382,0.595
69.392,0.467
69.402,-1.076
69.412,0.179
69.422,0.894
69.431,-0.745
69.44,-0.668
69.451,0.585
69.461,-0.38
69.472,-0.481
69.482,0.797
69.492,0.016
69.501,-0.6
69.511,1.003
69.521,0.528
69.532,-1.189
69.542,0.287
69.552,0.887
69.563,-0.927
69.573,-0.428
69.583,0.863
69.592,-0.408
69.602,-0.693
69.612,1.129
69.622,-0.493
69.632,-1.4
69.0,0.761
69.653,1.417
69.662,1.381
69.673,1.199
69.683,1.021
69.694,1.003
69.704,0.725
69.714,-0.1
69.723,-0.195
69.733,-0.874
69.743,-1.775
69.754,-0.716
69.764,-0.752
69.774,-1.054
69.784,-0.266
69.794,-0.06
69.805,0.663
69.815,0.832
69.825,0.906
69.835,1.635
69.845,0.988
69.856,0.416
69.865,0.138
69.876,-0.27
69.886,-0.426
69.897,-0.607
69.907,-0.801
69.918,-0.585
69.929,-1.12
69.94,-0.947
69.949,-0.59
69.96,-0.015
69.97,0.419
69.98,0.907
69.99,0.933
69.999,1.47
70.009,0.814
70.019,0.969
70.03,0.647
70.039,0.237
70.049,-0.407
70.059,-0.775
70.07,-0.543
70.08,-1.115
70.089,-0.851
70.099,-0.867
70.109,-0.446
70.12,0.409
70.13,0.65
70.14,0.711
70.151,0.794
70.161,1.648
70.172,1.281
70.182,0.767
70.192,0.585
70.202,0.472
70.211,-0.092
70.221,-0.559
70.231,0.007
70.242,-0.969
70.253,-1.1
70.263,-0.681
70.273,-0.773
70.284,0.189
70.295,0.493
70.305,0.185
70.315,0.983
70.326,0.656
70.336,1.689
70.346,0.391
70.356,0.764
70.366,0.471
70.376,0.343
70.386,-0.059
70.396,-0.236
70.405,-0.925
70.416,-1.129
70.425,-0.799
70.436,-1.107
70.447,-0.29
70.456,-0.505
70.467,-0.057
70.476,0.554
70.487,0.685
70.497,0.918
70.507,1.145
70.516,0.914
70.527,0.334
70.537,0.593
70.546,-0.456
70.557,-0.55
70.567,-0.298
70.577,-1.045
70.587,-0.741
70.597,-0.907
70.606,-0.431
70.617,-0.781
70.627,0.169
70.638,-0.004
70.648,0.685
70.0,0.796
70.667,-0.192
70.678,0.79
70.688,1.324
70.699,-0.76
70.709,-1.399
70.719,0.368
70.729,1.194
70.739,-0.133
70.749,-1.27
70.759,-0.287
70.77,1.172
70.78,0.103
70.79,-0.625
70.799,-1.445
70.81,0.626
70.82,1.024
70.83,-0.058
70.841,-1.677
70.851,-0.635
70.86,0.87
70.871,0.8
70.882,-0.989
70.892,-0.535
70.903,0.681
70.912,0.788
70.922,-0.112
70.933,-1.289
70.942,-0.095
70.952,0.661
70.961,0.529
70.972,-1.172
70.982,-0.979
70.992,0.785
71.002,0.441
71.013,-0.5
71.024,-0.949
71.033,0.026
71.044,1.103
71.054,0.232
71.065,-0.74
71.075,-0.303
71.086,0.153
71.097,0.053
71.107,-0.667
71.116,-0.62
71.127,0.133
71.138,1.115
71.148,0.113
71.159,-1.629
71.168,-0.592
71.179,1.066
71.19,0.174
71.199,-1.045
71.209,-0.748
71.219,-0.04
71.23,1.304
71.239,-0.066
71.25,-1.119
71.26,0.363
71.271,0.329
71.282,-0.393
71.292,-1.068
71.302,-1.255
71.312,0.808
71.322,0.882
71.333,-0.352
71.343,-0.718
71.352,0.078
71.362,0.57
71.373,0.626
71.384,-1.047
71.393,-0.681
71.404,0.641
71.415,0.535
71.425,-0.866
71.434,-0.778
71.445,-0.295
71.456,1.07
71.466,-0.036
71.476,-0.92
71.485,-0.67
71.496,0.973
71.506,0.068
71.516,-0.165
71.527,-0.879
71.536,0.488
71.546,1.28
71.556,0.282
71.567,-0.978
71.576,-0.723
71.587,0.465
71.598,0.238
71.608,-0.512
71.619,-0.756
71.629,0.611
71.639,1.12
71.648,-0.042
71.658,-1.015
71.668,-0.096
71.0,1.049
71.688,0.018
71.698,0.803
71.708,-0.962
71.717,-0.216
71.728,0.271
71.737,-1.114
71.748,0.738
71.758,-0.512
71.768,-0.145
71.779,0.815
71.789,-1.278
71.799,-0.109
71.809,0.336
71.819,-0.85
71.83,-0.021
71.84,-0.616
71.85,-0.461
71.861,0.702
71.87,-0.378
71.88,-0.117
71.89,0.797
71.899,-0.574
71.91,-0.026
71.921,0.639
71.931,-1.205
71.942,1.064
71.952,-0.019
71.962,-0.591
71.973,0.385
71.983,-0.681
71.992,-0.404
72.002,0.867
72.011,-0.707
72.022,0.227
72.033,0.667
72.044,-1.27
72.054,1.089
72.063,-0.398
72.073,-0.509
72.083,0.328
72.094,-1.082
72.105,0.553
72.115,0.75
72.125,-1.6
72.135,0.5
72.145,-0.087
72.156,-0.763
72.165,1.313
72.176,-0.625
72.187,-0.073
72.197,0.803
72.206,-1.118
72.216,0.447
72.225,0.725
72.235,-0.826
72.245,0.027
72.255,0.776
72.264,-0.878
72.274,0.368
72.285,0.075
72.294,-1.548
72.303,1.188
72.314,-0.839
72.324,-0.365
72.334,1.318
72.344,-1.072
72.353,-0.079
72.364,0.768
72.373,-0.5
72.384,0.285
72.393,0.975
72.404,-0.77
72.414,0.84
72.425,-0.133
72.435,-0.752
72.445,1.349
72.455,-0.551
72.465,0.17
72.475,0.784
72.485,-0.811
72.496,0.916
72.507,0.526
72.517,-0.618
72.527,1.285
72.537,-0.804
72.546,-0.339
72.556,0.862
72.565,-0.743
72.576,0.388
72.586,1.351
72.596,-0.612
72.606,0.185
72.617,-0.06
72.627,-1.024
72.638,1.031
72.649,-0.874
72.659,-0.153
72.668,0.697
72.679,-0.228
72.0,0.868
72.7,0.632
72.71,-1.096
72.721,0.208
72.73,0.99
72.74,0.172
72.751,-1.433
72.76,0.003
72.77,1.612
72.78,0.025
72.79,-0.468
72.799,0.198
72.81,1.066
72.82,-0.083
72.829,-0.958
72.84,0.51
72.85,0.82
72.86,-0.662
72.871,-0.505
72.881,1.483
72.891,0.343
72.9,-1.115
72.91,-0.532
72.921,0.731
72.931,0.103
72.942,-1.082
72.952,0.465
72.962,0.746
72.972,-0.227
72.981,-0.791
72.991,0.227
73.0,1.014
73.011,-0.131
73.021,-0.949
73.033,0.439
73.043,1.012
73.052,-0.396
73.062,-0.695
73.072,0.694
73.083,-0.254
