time,Noisy signal
53.0,0.878
53.557,-0.526
53.568,-0.383
53.577,-0.315
53.588,0.412
53.598,0.578
53.608,0.777
53.619,0.949
53.629,0.503
53.638,0.587
53.649,1.271
53.658,0.548
53.668,1.099
53.679,0.82
53.69,0.752
53.701,1.07
53.712,0.493
53.722,0.544
53.733,-0.03
53.744,0.053
53.754,-0.095
53.765,-0.194
53.775,-0.38
53.786,-0.501
53.797,-0.647
53.807,-1.245
53.817,-1.311
53.828,-0.694
53.838,-0.504
53.849,-0.26
53.858,-0.977
53.868,-0.753
53.878,-0.955
53.888,-1.074
53.899,-0.341
53.909,0.247
53.918,0.127
53.929,0.13
53.939,-0.149
53.948,0.409
53.958,0.811
53.967,1.383
53.977,1.213
53.987,1.414
53.997,1.062
54.007,1.238
54.017,1.038
54.027,1.065
54.036,0.892
54.046,0.748
54.057,0.754
54.068,0.083
54.079,0.044
54.09,-0.516
54.101,-0.192
54.112,-0.715
54.121,-0.41
54.132,-0.452
54.141,-1.009
54.15,-0.342
54.16,-1.013
54.169,-0.957
54.179,-1.138
54.19,-1.066
54.199,-0.895
54.209,-0.748
54.219,-0.312
54.229,-0.611
54.24,-0.528
54.25,-0.341
54.259,0.417
54.269,0.306
54.279,0.596
54.289,0.443
54.299,0.925
54.309,1.088
54.319,0.86
54.33,0.95
54.341,1.147
54.351,1.077
54.362,1.307
54.372,0.88
54.382,1.105
54.392,0.515
54.403,0.272
54.413,-0.001
54.424,-0.329
54.434,-0.297
54.444,-0.181
54.454,-0.891
54.463,-0.547
54.472,-0.801
54.483,-0.486
54.494,-0.647
54.504,-0.998
54.514,-1.148
54.525,-0.678
54.535,-1.318
54.545,-0.129
54.554,-0.703
54.0,0.276
54.574,-0.8
54.583,-0.449
54.594,0.31
54.604,0.818
54.614,0.615
54.625,1.237
54.635,0.929
54.646,0.495
54.656,0.304
54.666,-0.657
54.676,-0.608
54.686,-1.663
54.696,-1.739
54.705,-0.892
54.716,-0.321
54.727,0.366
54.737,0.791
54.747,0.969
54.757,0.828
54.767,0.147
54.778,0.002
54.788,-0.428
54.798,-0.945
54.808,-1.287
54.817,-0.801
54.827,-0.907
54.836,-0.795
54.846,0.339
54.856,0.749
54.867,1.055
54.876,1.171
54.886,0.441
54.896,0.923
54.906,0.019
54.916,-0.323
54.925,-0.523
54.934,-0.364
54.944,-1.016
54.955,-0.573
54.965,-0.45
54.975,0.267
54.986,0.753
54.996,0.723
55.006,0.84
55.016,0.871
55.026,-0.065
55.036,-0.516
55.047,-0.587
55.058,-1.13
55.067,-1.254
55.076,-0.685
55.087,-0.689
55.098,0.257
55.109,0.529
55.119,0.915
55.129,1.297
55.138,0.817
55.147,0.556
55.158,0.045
55.168,-0.616
55.178,-0.744
55.189,-0.579
55.198,-0.637
55.209,-0.686
55.22,0.097
55.231,0.408
55.241,0.353
55.251,0.844
55.262,0.38
55.272,0.141
55.283,-0.006
55.294,-0.629
55.304,-0.721
55.314,-0.556
55.325,-0.6
55.335,-0.36
55.344,0.067
55.354,0.395
55.364,1.506
55.374,0.982
55.384,1.14
55.394,0.794
55.404,-0.462
55.415,-0.154
55.425,-0.866
55.436,-1.338
55.447,-0.574
55.458,-0.311
55.469,-0.19
55.479,0.635
55.488,0.444
55.499,0.895
55.51,1.254
55.521,0.453
55.53,0.225
55.539,-0.455
55.548,-0.507
55.559,-0.672
55.57,-0.94
55.0,0.894
55.59,-0.022
55.599,-1.011
55.61,-1.026
55.62,-1.065
55.63,-1.044
55.64,0.285
55.65,0.237
55.661,0.757
55.67,1.006
55.68,0.633
55.691,0.264
55.702,-0.524
55.712,-1.008
55.722,-0.597
55.731,-1.261
55.741,-0.168
55.751,0.318
55.762,0.702
55.772,0.848
55.783,1.182
55.794,1.186
55.804,-0.078
55.814,-0.371
55.824,-0.381
55.833,-0.986
55.843,-0.802
55.852,-0.711
55.861,0.297
55.872,0.72
55.882,0.866
55.891,1.007
55.9,0.642
55.91,0.59
55.92,-0.029
55.93,-0.184
55.94,-1.626
55.951,-0.631
55.961,-1.137
55.971,0.393
55.982,0.905
55.991,1.008
56.001,0.825
56.011,0.53
56.021,0.214
56.03,-0.283
56.039,-1.062
56.05,-1.173
56.061,-0.813
56.071,-0.404
56.083,-0.024
56.092,0.249
56.102,1.048
56.113,1.059
56.123,1.304
56.133,0.211
56.143,-0.395
56.153,-0.486
56.163,-0.786
56.174,-0.393
56.184,-0.663
56.193,-0.056
56.204,0.731
56.215,0.982
56.224,0.659
56.233,1.009
56.244,0.493
56.254,-0.026
56.264,-0.71
56.274,-1.281
56.284,-0.799
56.294,-0.214
56.305,-0.266
56.315,1.087
56.324,1.134
56.334,1.324
56.344,0.464
56.354,0.711
56.364,0.521
56.373,-0.803
56.383,-0.735
56.393,-1.341
56.402,-0.144
56.413,-0.13
56.423,0.184
56.434,1.029
56.443,0.999
56.454,0.917
56.464,0.71
56.474,-0.162
56.484,-0.915
56.495,-0.64
56.505,-0.836
56.515,-0.766
56.526,0.124
56.536,0.466
56.545,0.676
56.554,1.123
56.566,0.989
56.575,0.807
56.0,1.023
56.595,-0.142
56.605,-1.008
56.615,-1.19
56.626,0.216
56.636,0.339
56.646,1.168
56.656,0.084
56.666,-0.243
56.677,-0.635
56.686,-0.732
56.696,-0.124
56.705,0.614
56.716,1.069
56.726,0.521
56.735,-0.294
56.746,-1.065
56.756,-0.146
56.766,0.161
56.775,0.688
56.785,1.299
56.795,0.755
56.805,-0.03
56.816,-1.312
56.826,-0.852
56.837,0.005
56.846,0.496
56.857,0.944
56.867,0.446
56.877,-0.553
56.887,-0.402
56.897,-1.132
56.907,-0.666
56.917,0.398
56.928,0.76
56.937,0.678
56.948,0.111
56.959,-0.966
56.969,-0.663
56.979,-0.471
56.99,0.494
57.0,1.098
57.011,0.513
57.02,0.353
57.029,-1.114
57.039,-0.693
57.05,-0.61
57.059,-0.035
57.069,1.222
57.079,0.789
57.09,-0.193
57.1,-0.499
57.109,-1.061
57.119,-0.223
57.129,0.381
57.139,0.786
57.15,1.076
57.159,0.384
57.169,-0.21
57.179,-0.86
57.189,-0.924
57.198,0.535
57.209,0.901
57.219,0.975
57.23,0.267
57.24,-0.891
57.249,-1.088
57.259,-0.856
57.27,0.219
57.28,1.136
57.29,0.538
57.301,0.391
57.312,-0.839
57.323,-0.732
57.333,-0.397
57.343,-0.098
57.353,0.989
57.363,1.284
57.374,-0.531
57.384,-1.009
57.393,-0.989
57.403,-0.783
57.413,-0.029
57.422,0.717
57.432,0.825
57.442,0.941
57.452,-0.655
57.463,-0.54
57.474,-0.407
57.483,-0.066
57.493,0.509
57.504,0.999
57.515,-0.068
57.526,-1.124
57.536,-1.183
57.545,-0.298
57.554,0.226
57.565,0.822
57.575,0.831
57.585,0.826
57.0,1.166
57.605,1.008
57.615,0.856
57.626,1.074
57.636,-0.012
57.645,-0.072
57.654,-0.266
57.665,-1.123
57.675,-0.65
57.685,-0.881
57.694,-1.016
57.705,-0.782
57.714,-0.734
57.723,-0.749
57.733,-0.485
57.744,-0.028
57.754,0.095
57.765,0.204
57.775,0.57
57.784,1.271
57.794,1.028
57.804,1.168
57.814,0.545
57.824,1.112
57.833,0.151
57.842,0.107
57.852,0.456
57.861,-0.109
57.87,-0.822
57.879,-0.824
57.89,-0.554
57.901,-1.133
57.911,-1.465
57.921,-1.051
57.932,-0.474
57.943,-0.104
57.952,0.033
57.963,0.343
57.973,0.501
57.983,1.009
57.993,1.301
58.003,1.613
58.012,0.998
58.022,0.973
58.033,0.493
58.042,0.285
58.051,-0.059
58.06,0.085
58.07,-0.06
58.08,-0.811
58.091,-1.116
58.101,-0.336
58.111,-1.057
58.121,-0.97
58.131,-0.688
58.141,-0.435
58.151,0.06
58.16,0.305
58.171,0.838
58.181,0.67
58.191,0.863
58.201,0.929
58.212,1.245
58.222,0.621
58.232,0.452
58.243,0.264
58.253,-0.027
58.263,-0.016
58.274,-0.879
58.283,-0.327
58.293,-1.12
58.303,-1.229
58.312,-0.917
58.322,-0.764
58.331,-0.061
58.342,-0.049
58.353,0.018
58.362,0.733
58.372,0.994
58.382,0.686
58.393,1.279
58.403,0.61
58.414,1.252
58.425,0.845
58.435,0.447
58.446,-0.01
58.456,0.232
58.467,-0.952
58.476,-0.823
58.487,-0.312
58.497,-0.999
58.507,-1.012
58.517,-0.856
58.527,-0.301
58.536,-0.363
58.547,-0.095
58.557,-0.004
58.567,-0.11
58.576,0.871
58.586,0.754
58.0,1.287
58.605,-0.287
58.616,0.215
58.627,-0.201
58.638,-1.26
58.649,0.972
58.659,-0.932
58.669,-0.297
58.679,0.171
58.69,-1.373
58.699,0.602
58.71,0.227
58.719,-0.961
58.73,0.811
58.739,-0.721
58.75,-0.082
58.761,0.467
58.771,-0.691
58.781,1.016
58.791,-0.451
58.8,-0.775
58.81,0.977
58.82,-0.504
58.831,-0.633
58.841,0.879
58.851,-1.216
58.861,0.811
58.872,-0.122
58.881,-0.752
58.891,0.845
58.9,-0.361
58.91,-0.742
58.92,1.075
58.929,-0.303
58.94,-0.045
58.95,0.383
58.961,-1.198
58.971,0.635
58.98,-0.103
58.991,-1.05
59.001,1.398
59.01,-1.222
59.02,-0.141
59.03,0.267
59.04,-0.823
59.05,0.82
59.06,0.21
59.07,-0.74
59.08,0.722
59.09,-0.195
59.1,0.012
59.109,0.612
59.12,-0.818
59.13,0.894
59.141,-0.229
59.152,-0.45
59.163,0.74
59.174,-0.895
59.183,0.083
59.194,0.578
59.204,-0.975
59.215,0.938
59.224,-0.154
59.235,0.041
59.246,0.853
59.255,-0.964
59.265,0.218
59.276,0.303
59.287,-0.947
59.297,1.596
59.307,-0.557
59.316,-1.115
59.327,0.667
59.337,-1.158
59.347,0.59
59.357,0.535
59.367,-1.209
59.377,0.821
59.387,-0.864
59.398,-0.439
59.409,0.694
59.419,-0.965
59.429,0.852
59.439,0.623
59.448,-0.9
59.458,0.881
59.469,-0.595
59.478,0.061
59.49,0.715
59.499,-1.316
59.51,0.782
59.52,0.087
59.53,-0.803
59.541,0.992
59.55,-1.122
59.561,0.196
59.57,0.961
59.58,-0.955
59.591,0.027
59.601,0.153
59.0,1.087
59.62,-0.676
59.631,-1.166
59.64,-0.736
59.651,0.181
59.662,1.349
59.671,1.127
59.681,0.316
59.691,-0.406
59.702,-0.743
59.713,-0.775
59.724,-0.689
59.734,1.001
59.743,0.731
59.752,1.395
59.763,0.79
59.772,-0.534
59.782,-1.305
59.792,-1.459
59.803,-0.743
59.813,-0.085
59.824,0.9
59.835,1.174
59.845,0.151
59.856,0.574
59.867,-0.917
59.876,-1.324
59.885,-0.536
59.894,0.219
59.905,0.743
59.916,0.949
59.926,1.251
59.937,0.081
59.947,-1.131
59.957,-1.092
59.967,-1.531
59.978,0.256
59.989,0.929
59.998,1.286
60.009,0.743
60.018,-0.743
60.028,-0.212
60.038,-1.014
60.048,-0.512
60.059,-0.203
60.069,0.312
60.08,1.262
60.09,0.831
60.099,0.416
60.11,-0.216
60.12,-0.699
60.131,-0.956
60.141,-0.162
60.151,0.371
60.162,1.276
60.172,1.298
60.182,0.386
60.193,-0.493
60.203,-0.846
60.213,-0.385
60.223,0.072
60.234,0.404
60.245,0.841
60.255,1.579
60.265,0.218
60.275,-0.435
60.285,-1.158
60.295,-0.867
60.304,-0.373
60.314,0.307
60.324,0.453
60.335,0.789
60.345,0.501
60.354,0.335
60.364,-0.593
60.374,-0.942
60.383,-1.236
60.394,0.173
60.405,0.522
60.415,0.814
60.425,0.329
60.435,0.027
60.444,-0.287
60.455,-0.659
60.466,-1.115
60.476,0.297
60.486,0.66
60.497,0.717
60.507,0.837
60.517,0.967
60.527,0.062
60.537,-1.458
60.547,-1.422
60.558,0.369
60.568,0.42
60.579,1.06
60.59,0.813
60.599,0.024
60.608,-0.513
60.619,-0.826
60.0,1.307
60.64,0.477
60.651,-0.127
60.661,-0.229
60.671,-0.805
60.68,-0.968
60.69,-0.991
60.699,-1.145
60.709,-1.346
60.719,-1.122
60.73,-0.813
60.739,-0.308
60.749,-0.342
60.759,0.293
60.769,0.639
60.78,0.973
60.79,1.292
60.8,0.802
60.811,1.241
60.82,0.989
60.83,0.89
60.84,0.122
60.85,0.01
60.86,0.07
60.871,-0.918
60.88,-0.455
60.89,-0.985
60.899,-1.169
60.908,-0.867
60.919,-1.153
60.929,-0.509
60.939,-1.126
60.949,0.207
60.96,0.5
60.971,0.631
60.98,0.314
60.991,0.857
61.002,0.849
61.012,0.633
61.021,0.211
61.031,0.512
61.042,0.046
61.052,-0.015
61.061,-0.136
61.071,-0.834
61.081,-0.755
61.091,-0.893
61.101,-1.167
61.111,-1.423
61.12,-0.705
61.129,-0.486
61.14,0.471
61.151,0.062
61.16,0.267
61.169,1.075
61.179,0.434
61.189,0.878
61.2,1.169
61.209,0.863
61.219,0.852
61.229,0.085
61.238,0.496
61.248,0.041
61.257,-0.047
61.267,-1.124
61.277,-1.109
61.287,-0.675
61.298,-0.719
61.307,-1.386
61.317,-0.652
61.327,-0.914
61.338,-0.078
61.348,-0.205
61.359,0.646
61.37,0.413
61.379,1.331
61.389,1.426
61.399,0.462
61.409,1.003
61.419,1.434
61.429,0.677
61.439,-0.022
61.45,0.266
61.461,-0.329
61.471,-0.437
61.48,-1.248
61.49,-1.531
61.501,-0.98
61.51,-0.992
61.52,-1.065
61.53,-0.528
61.539,-0.079
61.55,0.283
61.559,0.492
61.569,0.213
61.58,0.433
61.59,0.809
61.6,0.87
61.61,0.429
61.621,0.593
61.0,0.711
61.641,-0.524
61.65,-0.535
61.66,-1.065
61.671,-0.951
61.68,-0.406
61.69,-0.619
61.699,-0.378
61.709,-0.321
61.719,-0.312
61.73,-0.571
61.74,0.205
61.75,-0.174
61.76,0.02
61.769,0.023
61.78,0.001
61.789,0.549
61.799,0.34
61.809,0.616
61.819,0.329
61.828,0.561
61.839,0.651
61.849,0.033
61.859,0.472
61.87,0.532
61.88,0.579
61.889,1.119
61.899,1.595
61.91,0.936
61.919,1.105
61.929,0.931
61.938,0.839
61.948,0.996
61.958,1.322
61.967,1.533
61.977,1.318
61.986,1.054
61.996,0.869
62.005,1.377
62.015,0.686
62.024,0.046
62.035,1.572
62.044,1.421
62.054,1.126
62.063,0.718
62.074,1.094
62.085,1.204
62.094,1.147
62.104,1.226
62.114,0.381
62.125,0.676
62.135,0.622
62.144,0.746
62.154,1.209
62.165,0.604
62.176,0.22
62.185,0.139
62.194,0.5
62.203,-0.179
62.213,0.017
62.223,0.319
62.232,0.173
62.243,-0.135
62.254,0.476
62.264,0.266
62.273,-0.326
62.282,-0.199
62.293,-0.235
62.303,-0.178
62.312,0.259
62.321,0.094
62.332,-0.133
62.342,-0.293
62.352,-0.503
62.362,-0.673
62.372,-1.074
62.382,-0.449
62.392,-1.411
62.402,-0.852
62.413,-0.406
62.422,-0.182
62.432,-0.918
62.441,-1.023
62.451,-0.744
62.461,-1.273
62.471,-1.226
62.481,-1.206
62.49,-1.069
62.501,-0.814
62.511,-1.106
62.521,-1.208
62.531,-1.145
62.541,-0.594
62.551,-1.074
62.561,-0.976
62.571,-0.743
62.582,-1.075
62.592,-0.679
62.603,-1.075
62.614,-0.594
62.0,1.035
62.633,-1.012
62.643,-1.244
62.653,0.131
62.664,1.247
62.675,0.567
62.685,-0.731
62.695,-0.784
62.706,-0.03
62.717,0.887
62.728,1.42
62.738,-0.072
62.747,-1.38
62.758,-0.09
62.769,0.381
62.779,1.508
62.788,0.22
62.799,-0.912
62.808,-0.978
62.818,-0.503
62.829,0.877
62.838,0.797
62.849,-0.321
62.859,-1.06
62.869,-0.42
62.879,0.21
62.89,0.722
62.899,0.054
62.909,-0.042
62.919,-0.952
62.929,-0.126
62.939,0.799
62.948,0.745
62.958,0.041
62.968,-0.889
62.979,-0.156
62.988,0.186
62.998,0.682
63.009,0.299
63.019,-0.528
63.029,-0.985
63.039,-0.479
63.048,1.215
63.059,1.633
63.069,0.143
63.079,-1.083
63.089,-1.033
63.099,0.31
63.108,0.137
63.118,0.556
63.128,-0.719
63.137,-0.409
63.147,-0.785
63.157,0.326
63.166,1.199
63.175,0.477
63.186,-0.634
63.196,-1.316
63.205,-0.15
63.215,0.397
63.224,1.284
63.235,0.938
63.245,-0.595
63.255,-0.64
63.264,0.323
63.274,0.891
63.285,0.844
63.294,-0.573
63.305,-1.276
63.315,-0.421
63.325,1.028
63.334,1.07
63.344,-0.494
63.355,-1.078
63.365,-0.854
63.375,-0.297
63.386,0.809
63.396,0.375
63.406,-0.036
63.417,-0.426
63.428,-0.119
63.439,0.671
63.448,1.098
63.459,-0.298
63.469,-1.412
63.48,-0.394
63.491,0.221
63.501,0.878
63.511,0.048
63.521,-0.162
63.532,-0.995
63.541,-0.313
63.551,1.003
63.561,0.55
63.57,-0.084
63.579,-1.38
63.59,-0.921
63.6,0.014
63.61,1.186
63.621,0.465
63.0,0.913
63.641,1.308
63.652,0.885
63.663,-0.266
63.674,-1.219
63.684,-0.427
63.695,0.0
63.705,0.561
63.715,1.084
63.725,0.461
63.736,-0.325
63.747,0.157
63.757,-0.601
63.768,0.493
63.778,0.622
63.788,1.371
63.798,0.224
63.808,-0.351
63.818,-1.204
63.828,-0.137
63.838,-0.054
63.849,0.367
63.86,0.361
63.87,0.385
63.881,-0.686
63.891,-0.985
63.901,-0.872
63.911,0.148
63.92,0.434
63.93,1.262
63.94,0.661
63.95,-0.756
63.96,-0.993
63.97,-0.393
63.981,-0.883
63.991,0.247
64.002,-0.001
64.011,0.035
64.021,-0.188
64.032,-0.598
64.042,-1.175
64.053,-0.374
64.063,1.069
64.073,1.152
64.084,0.477
64.095,-0.036
64.104,-0.961
64.113,-0.715
64.123,-0.522
64.133,0.767
64.144,1.178
64.155,0.502
64.166,-0.558
64.176,-1.05
64.187,-0.896
64.198,-0.014
64.208,1.347
64.217,0.987
64.228,0.209
64.238,-0.443
64.248,-1.254
64.259,-0.076
64.268,0.078
64.278,1.091
64.288,1.253
64.297,0.847
64.307,-0.518
64.317,-1.407
64.328,-0.784
64.339,-0.343
64.349,0.846
64.36,1.418
64.37,0.355
64.38,-0.153
64.391,-0.672
64.402,-0.513
64.412,0.228
64.422,1.034
64.433,0.88
64.442,0.427
64.453,-0.828
64.463,-1.103
64.474,-0.667
64.484,0.824
64.495,0.412
64.505,0.709
64.514,0.561
64.525,-1.014
64.536,-1.255
64.547,-0.781
64.557,0.582
64.567,0.362
64.576,0.831
64.587,-0.223
64.597,-0.866
64.607,-1.116
64.617,-0.977
64.628,0.702
64.637,1.134
64.647,1.008
64.0,1.242
64.668,1.013
64.679,0.888
64.689,0.297
64.7,0.072
64.709,-0.183
64.72,-0.783
64.73,-1.049
64.739,-0.325
64.749,0.241
64.76,0.911
64.77,1.15
64.78,0.861
64.791,0.76
64.801,0.46
64.811,-0.257
64.82,-0.383
64.83,-1.184
64.84,-0.774
64.85,-1.041
64.859,-0.522
64.869,0.673
64.878,0.832
64.888,0.894
64.899,0.93
64.908,0.307
64.918,-0.311
64.928,-0.709
64.939,-0.515
64.948,-1.103
64.958,-0.371
64.968,0.027
64.978,0.537
64.988,0.355
64.997,0.541
65.007,0.715
65.017,0.547
65.027,-0.402
65.037,-1.022
65.047,-0.53
65.058,-0.987
65.067,-0.984
65.076,-0.834
65.087,-0.248
65.097,1.163
65.108,0.405
65.118,0.722
65.128,0.456
65.138,0.289
65.149,-0.875
65.159,-1.137
65.169,-1.337
65.178,-0.97
65.189,-0.386
65.2,0.027
65.21,0.179
65.219,0.98
65.229,1.268
65.239,0.128
65.25,-0.409
65.259,-0.363
65.269,-1.104
65.279,-1.141
65.289,-0.497
65.298,-0.378
65.308,0.423
65.318,0.7
65.327,0.524
65.338,1.182
65.348,0.931
65.358,-0.122
65.367,-0.598
65.378,-1.379
65.388,-0.522
65.399,-1.181
65.409,-0.365
65.419,0.327
65.429,0.85
65.439,0.561
65.45,0.534
65.46,0.24
65.471,-0.023
65.482,-0.845
65.492,-1.08
65.502,-1.438
65.513,-0.688
65.524,-0.35
65.534,-0.014
65.543,0.062
65.554,1.141
65.565,1.04
65.574,0.717
65.585,-0.059
65.595,-0.743
65.606,-0.81
65.616,-1.185
65.626,-1.233
65.636,-0.327
65.646,0.576
65.657,-0.024
65.0,1.054
65.676,-0.951
65.686,-0.879
65.696,-0.063
65.706,0.862
65.717,0.966
65.727,0.468
65.737,-0.936
65.748,-1.408
65.758,-0.663
65.768,0.04
65.778,0.63
65.788,1.284
65.799,0.156
65.809,-0.446
65.819,-1.289
65.828,-0.771
65.838,-0.028
65.849,0.539
65.858,1.182
65.869,0.758
65.878,-0.098
65.888,-1.009
65.897,-0.643
65.906,-0.626
65.916,-0.305
65.927,0.973
65.937,0.942
65.947,0.096
65.958,-1.114
65.968,-0.825
65.978,-0.684
65.989,0.452
65.999,0.981
66.008,0.814
66.019,-0.654
66.03,-0.681
66.039,-0.568
66.05,-0.073
66.059,0.923
66.07,0.886
66.08,1.203
66.091,-0.125
66.102,-0.694
66.113,-0.685
66.124,-0.646
66.135,1.314
66.146,1.569
66.156,0.724
66.167,-0.404
66.176,-1.211
66.187,-0.567
66.197,0.15
66.207,0.619
66.218,1.214
66.229,0.946
66.239,-0.656
66.25,-1.415
66.26,-0.208
66.271,0.284
66.28,1.155
66.291,0.889
66.301,0.274
66.311,-0.047
66.321,-1.062
66.33,-0.423
66.34,0.143
66.351,0.709
66.36,1.517
66.37,0.847
66.379,0.302
66.389,-1.263
66.398,-0.838
66.409,-0.104
66.42,0.725
66.43,1.23
66.441,0.717
66.451,-0.112
66.461,-1.213
66.471,-0.613
66.482,0.856
66.492,0.606
66.502,0.716
66.513,0.244
66.522,-0.195
66.533,-1.033
66.544,-0.84
66.555,-0.18
66.565,0.977
66.576,0.615
66.586,0.335
66.597,-0.771
66.606,-0.879
66.617,-1.048
66.627,-0.159
66.638,0.994
66.649,0.639
66.658,0.119
66.667,-0.457
66.677,-0.804
66.0,1.172
66.697,0.907
66.706,0.94
66.716,0.877
66.725,0.744
66.734,0.824
66.744,0.436
66.755,-0.093
66.765,-0.59
66.775,-0.458
66.785,-1.234
66.795,-0.748
66.804,-0.569
66.814,-0.345
66.825,0.18
66.835,0.925
66.846,1.068
66.857,1.422
66.867,0.986
66.877,0.73
66.888,0.054
66.897,-0.072
66.907,-0.468
66.916,-1.346
66.927,-1.243
66.937,-0.985
66.946,-0.893
66.956,-0.567
66.967,0.084
66.976,0.729
66.987,0.642
66.998,1.147
67.007,0.879
67.017,0.988
67.027,0.066
67.037,-0.324
67.048,0.193
67.057,-0.953
67.068,-1.101
67.078,-0.621
67.089,-1.2
67.099,0.072
67.11,-0.009
67.121,0.449
67.13,1.266
67.14,1.327
67.15,1.443
67.16,0.791
67.169,0.043
67.179,-0.505
67.189,-0.202
67.198,-0.961
67.209,-0.973
67.219,-0.848
67.23,-0.731
67.24,-0.219
67.251,0.097
67.261,0.626
67.27,1.138
67.281,0.905
67.292,1.018
67.303,1.002
67.312,0.461
67.322,-0.601
67.332,-0.082
67.343,-1.392
67.353,-1.047
67.364,-1.112
67.375,-0.545
67.385,-0.167
67.394,-0.05
67.405,0.793
67.414,0.818
67.425,1.198
67.435,1.078
67.445,0.143
67.456,0.502
67.465,-0.824
67.476,-0.206
67.487,-0.886
67.496,-0.765
67.507,-0.726
67.517,-0.493
67.527,-0.687
67.537,0.214
67.547,0.168
67.557,0.963
67.566,1.284
67.575,0.806
67.586,1.282
67.596,0.823
67.606,-0.042
67.616,0.256
67.626,-0.628
67.636,-1.154
67.647,-1.635
67.657,-0.754
67.668,-0.119
67.678,0.011
67.688,0.483
67.0,0.74
67.709,0.179
67.718,-1.711
67.728,0.718
67.739,-0.458
67.749,-0.557
67.76,1.098
67.77,-1.133
67.779,0.291
67.788,0.635
67.798,-0.359
67.808,0.83
67.819,-0.218
67.83,-0.442
67.84,0.853
67.849,-0.231
67.859,0.267
67.868,0.351
67.879,-1.35
67.889,1.052
67.899,-0.261
67.91,-0.516
67.922,0.594
67.932,-0.6
67.941,-0.033
67.951,0.057
67.962,-0.491
67.971,0.504
67.981,-0.009
67.991,-0.771
68.0,0.946
68.01,-1.063
68.02,-0.765
68.03,0.874
68.04,-0.485
68.049,0.513
68.06,0.19
68.07,-0.535
68.08,1.17
68.09,-0.189
68.099,-0.42
68.109,0.799
68.119,-0.885
68.129,0.161
68.14,0.483
68.15,-0.981
68.16,1.118
68.169,-0.536
68.179,-0.708
68.189,0.564
68.199,-0.392
68.21,0.497
68.219,0.139
68.229,-0.834
68.239,-0.037
68.249,0.244
68.258,-0.909
68.269,1.396
68.279,-0.576
68.289,-0.255
68.298,0.35
68.309,-1.017
68.319,0.482
68.33,0.17
68.34,-0.915
68.349,0.963
68.36,-0.52
68.371,-0.152
68.38,0.572
68.391,-1.097
68.402,0.542
68.413,-0.478
68.424,-0.845
68.433,1.641
68.443,-0.657
68.454,0.071
68.464,0.547
68.474,-0.922
68.484,0.153
68.494,0.246
68.503,-0.947
68.514,1.007
68.524,-0.771
68.535,0.139
68.545,0.474
68.555,-1.216
68.565,1.571
68.576,-0.046
68.586,-0.532
68.595,1.081
68.606,-0.89
68.616,1.076
68.627,0.578
68.638,-0.58
68.648,0.673
68.659,-1.303
68.669,0.151
68.679,1.035
68.69,-1.62
68.7,0.279
68.0,1.153
68.721,-0.489
68.73,-0.161
68.741,0.444
68.751,0.905
68.76,-0.123
68.771,-1.083
68.78,-0.454
68.79,0.045
68.8,1.125
68.81,0.05
68.82,-0.782
68.83,-0.847
68.839,0.515
68.849,1.153
68.859,0.341
68.87,-1.179
68.88,-1.069
68.89,-0.109
68.901,0.909
68.91,0.968
68.92,-0.225
68.93,-0.763
68.94,0.278
68.951,0.967
68.961,0.011
68.972,-0.648
68.981,-0.945
68.992,0.275
69.001,1.26
69.011,0.696
69.022,-0.91
69.033,-1.122
69.042,0.575
69.053,0.407
69.063,-0.305
69.073,-0.811
69.084,-1.074
69.094,0.472
69.104,1.05
69.113,-0.187
69.123,-0.651
69.133,-0.41
69.143,0.592
69.154,1.049
69.164,-0.214
69.174,-0.563
69.184,-0.843
69.194,0.549
69.203,1.453
69.213,0.231
69.222,-1.114
69.233,-0.811
69.243,-0.04
69.253,0.455
69.262,0.267
69.272,-0.418
69.283,-0.309
69.292,0.757
69.301,0.994
69.313,0.072
69.323,-0.929
69.333,-0.573
69.342,-0.312
69.351,0.826
69.362,0.049
69.372,-0.736
69.382,-0.536
69.393,0.279
69.403,0.847
69.414,-0.397
69.424,-0.817
69.433,0.125
69.443,0.953
69.454,1.53
69.464,0.402
69.474,-0.7
69.483,-0.576
69.492,0.859
69.503,1.358
69.513,-0.222
69.523,-1.084
69.534,-0.841
69.544,0.881
69.554,1.139
69.563,0.661
69.573,-1.009
69.582,-0.095
69.592,1.156
69.602,0.555
69.612,0.378
69.623,-0.868
69.632,-0.464
69.642,0.541
69.652,0.755
69.662,-0.063
69.672,-1.252
69.682,-0.674
69.692,0.296
69.702,1.074
69.0,0.659
69.724,0.087
69.734,-0.348
69.744,0.357
69.754,-0.039
69.764,0.317
69.773,0.137
69.783,0.111
69.794,-0.384
69.803,0.052
69.813,0.409
69.822,0.171
69.833,0.36
69.843,0.838
69.854,0.461
69.865,0.751
69.875,0.632
69.884,0.212
69.895,0.555
69.905,0.411
69.916,1.219
69.926,0.558
69.936,1.068
69.946,1.073
69.956,0.911
69.966,1.507
69.976,1.174
69.986,0.622
69.996,1.299
70.006,0.712
70.016,0.554
70.026,1.12
70.035,1.184
70.045,0.788
70.054,1.052
70.064,1.14
70.075,0.911
70.085,0.438
70.096,1.589
70.106,0.953
70.116,0.612
70.126,0.886
70.135,0.466
70.146,0.508
70.156,0.289
70.167,0.538
70.178,0.463
70.188,0.266
70.198,0.02
