price,bedrooms,sqft,grade
1050000.0,3,2650,9
625000.0,2,1100,7
305000.0,3,1646,7
915000.0,4,5250,10
317000.0,3,1390,7
165000.0,2,780,6
575000.0,2,1490,7
219900.0,3,970,6
1490000.0,4,3730,10
300000.0,3,1090,7
520000.0,3,1940,7
310000.0,4,1780,8
322500.0,3,1190,7
320000.0,4,2000,7
440000.0,3,1390,7
578000.0,3,1500,7
382000.0,2,1070,8
535000.0,3,1720,8
679000.0,4,3680,10
258900.0,3,1400,7
563000.0,3,1730,8
562000.0,5,2795,8
725000.0,4,2000,8
236775.0,3,1830,8
860000.0,4,3380,9
270000.0,3,1500,7
621000.0,4,1950,7
527900.0,3,2490,8
395000.0,4,1780,8
320000.0,3,1110,7
300000.0,4,2500,8
320000.0,3,1480,7
625000.0,3,2570,9
505000.0,2,810,6
300000.0,4,2700,8
363000.0,4,2180,8
1700000.0,4,4330,11
1150000.0,4,4210,10
680000.0,4,2880,8
678940.0,5,2610,7
299000.0,3,2010,7
379900.0,4,1500,7
205000.0,3,1290,7
387500.0,4,1320,7
256000.0,3,1290,6
548000.0,4,2440,9
163000.0,3,1290,7
367500.0,2,1030,8
390000.0,3,1640,6
415000.0,4,1160,7
449000.0,4,2230,8
460000.0,5,1910,7
395000.0,4,1980,7
300000.0,3,1470,7
345000.0,3,1520,7
825000.0,3,1930,7
539950.0,3,1330,8
410000.0,4,1580,7
245000.0,3,1370,7
482000.0,4,3010,8
270000.0,3,1390,7
475000.0,3,1330,7
445800.0,3,1320,7
518000.0,4,2430,7
785000.0,2,1260,6
430000.0,3,1690,8
715000.0,4,3420,8
560000.0,3,2790,8
449000.0,3,1270,7
805000.0,4,2910,9
296000.0,3,1560,7
275000.0,2,770,7
419950.0,3,1770,8
285000.0,3,1100,7
775000.0,3,2890,10
288250.0,3,2110,7
257000.0,2,1220,6
377000.0,1,950,6
550000.0,2,1420,7
339000.0,3,1100,7
481500.0,3,2140,7
224500.0,3,1300,7
260000.0,3,1790,7
865000.0,2,1470,8
730000.0,5,2500,8
550000.0,2,980,7
645000.0,3,2130,7
250000.0,3,1360,7
507200.0,3,1630,9
380000.0,4,2500,8
540000.0,4,2260,8
738500.0,3,2300,8
206000.0,3,1060,7
265000.0,2,940,6
190000.0,1,780,5
339900.0,3,1200,7
250000.0,6,2590,7
416500.0,3,1100,7
575000.0,4,2890,8
385000.0,3,1230,7
253000.0,3,1030,7
460000.0,3,1140,7
1450000.0,4,3200,9
492000.0,2,950,7
275000.0,4,1960,7
542500.0,5,3010,8
345000.0,2,1080,6
575000.0,4,2730,8
275000.0,5,2570,7
510000.0,6,3300,8
2540000.0,4,4350,10
830000.0,3,3820,9
640000.0,4,2260,9
702000.0,4,3880,7
960000.0,3,2010,9
190000.0,3,950,7
500000.0,3,1730,8
529000.0,3,3070,9
435000.0,3,1500,7
670000.0,3,2160,8
365000.0,3,1960,7
1270000.0,5,3950,9
465000.0,3,1100,6
285000.0,3,1400,7
219950.0,3,1020,6
220000.0,3,1600,7
1470000.0,6,4230,8
1110000.0,5,3090,9
694000.0,2,2320,8
620000.0,3,2440,9
415000.0,3,2020,6
765000.0,3,3270,10
864000.0,4,2260,8
385000.0,5,2020,7
725000.0,3,1000,7
545000.0,4,2030,7
299900.0,3,1730,9
639500.0,3,2010,8
345000.0,4,1540,7
1130000.0,6,5330,11
345000.0,2,960,6
600000.0,3,1460,7
355000.0,4,2160,7
698000.0,3,2640,9
566000.0,4,2170,8
449950.0,3,1530,8
404600.0,3,1570,8
258000.0,3,1490,7
415000.0,4,1960,7
320000.0,4,2190,8
295000.0,3,1690,7
389000.0,5,2330,7
299900.0,3,1470,7
394000.0,3,2550,7
762000.0,4,2130,7
697000.0,4,3650,8
485000.0,3,3340,9
189900.0,2,800,6
2150000.0,3,3470,11
345000.0,3,1030,6
376500.0,3,1630,7
775000.0,3,2010,7
450000.0,3,1360,6
760000.0,4,2040,8
569000.0,4,2830,8
500000.0,3,2040,7
592500.0,2,1340,8
620000.0,4,2130,9
1000000.0,5,3920,9
815000.0,3,2415,9
775000.0,5,3750,10
340000.0,3,1010,7
458000.0,2,990,6
250000.0,2,1200,7
151600.0,2,1060,6
515000.0,4,3200,7
216000.0,2,1810,6
245000.0,3,1670,7
645000.0,3,1850,8
249900.0,3,1100,7
410000.0,3,1660,7
499000.0,6,2400,7
790000.0,5,2900,8
458000.0,1,2140,7
925000.0,4,2670,8
152000.0,3,1090,6
402000.0,3,1970,8
340000.0,2,1250,7
1250000.0,4,4040,10
775000.0,4,3220,10
299800.0,2,1310,6
340000.0,4,2060,7
626000.0,3,1750,9
324950.0,2,1150,7
535500.0,3,2050,8
817500.0,3,3230,10
810000.0,4,4170,9
565000.0,5,1940,6
978000.0,3,2390,9
530000.0,3,1440,8
305000.0,4,2230,7
345000.0,3,1210,8
258000.0,2,750,7
275000.0,4,1770,7
310000.0,3,1020,7
713250.0,3,2050,7
500000.0,3,2000,8
472000.0,3,2180,8
250000.0,3,920,7
725000.0,4,3440,9
345000.0,3,1610,7
460000.0,3,1870,7
440150.0,2,1110,7
390000.0,3,2200,7
375000.0,2,790,6
224950.0,3,1630,7
480000.0,3,2100,7
721000.0,4,2690,7
174000.0,2,600,6
170000.0,2,810,6
658000.0,3,1660,7
860000.0,3,1880,7
407450.0,4,2310,7
615000.0,4,2650,7
920000.0,4,3130,9
195000.0,2,860,6
269950.0,3,990,7
855000.0,4,4030,10
620000.0,3,1780,8
276000.0,2,1480,7
329000.0,3,1140,6
270000.0,3,1230,7
440000.0,4,3080,9
639000.0,4,1990,10
403500.0,1,700,6
585000.0,3,1700,9
216000.0,2,860,6
1150000.0,3,3160,11
575000.0,3,2500,8
430000.0,4,3000,9
660000.0,2,1670,7
338000.0,2,690,6
400000.0,4,1240,7
210000.0,2,900,6
305000.0,4,2200,6
365000.0,2,960,6
325000.0,5,2130,7
245000.0,4,2020,8
182000.0,3,1060,7
440000.0,2,1230,7
225000.0,3,2510,8
358000.0,3,2510,8
580000.0,5,2720,7
240000.0,3,1070,7
700000.0,4,3580,8
325000.0,4,2230,8
488000.0,4,2500,7
875000.0,4,1670,8
615000.0,4,2150,8
321000.0,3,2020,7
1040000.0,3,2230,9
299500.0,2,740,6
459000.0,4,2020,7
435000.0,3,1730,8
222000.0,3,1370,7
485000.0,4,1210,7
750000.0,5,2160,9
266000.0,3,1550,8
455000.0,2,1170,7
490000.0,3,2020,7
280000.0,3,1740,7
1450000.0,4,3100,9
291000.0,4,1590,6
745000.0,5,2400,8
685900.0,3,2290,8
160000.0,3,1610,7
650000.0,4,2240,8
250000.0,2,850,6
265000.0,2,920,7
599000.0,5,2590,7
199950.0,3,1340,6
712500.0,4,2420,8
490000.0,2,1420,7
511500.0,4,1360,7
299000.0,3,1510,6
685000.0,4,2650,9
597000.0,4,2120,7
210000.0,3,1200,6
659000.0,4,3190,8
540000.0,3,1050,7
469000.0,3,1300,7
1070000.0,3,3970,9
575000.0,5,2990,9
725000.0,4,2440,7
299950.0,4,1170,6
375000.0,4,2270,7
342450.0,3,1280,7
315000.0,4,1950,7
328000.0,4,1930,7
323000.0,4,1970,8
320000.0,4,1820,7
550000.0,2,950,7
1650000.0,6,4010,8
1210000.0,4,4560,12
1200000.0,4,4560,12
120000.0,3,1150,6
175000.0,3,1150,6
169900.0,3,910,5
508000.0,6,2890,8
335000.0,2,1070,7
613200.0,3,2050,7
420000.0,2,1040,6
1000000.0,4,3320,11
342000.0,2,740,6
850000.0,4,3380,9
582000.0,2,1210,7
475000.0,3,2480,8
570000.0,3,2010,8
826600.0,4,3230,7
387000.0,2,1170,8
330000.0,3,1250,7
653450.0,3,2070,8
285000.0,2,1050,7
217000.0,3,1400,7
615000.0,3,1120,7
580135.0,4,3150,8
1150000.0,4,4540,11
231200.0,3,1400,7
680000.0,4,2500,8
267500.0,3,1390,7
942000.0,4,3160,8
435000.0,3,1310,6
315000.0,2,1740,7
354901.0,3,1490,8
439888.0,2,1300,8
360000.0,4,1460,8
205000.0,4,1030,6
299995.0,3,1970,8
150000.0,2,790,6
575000.0,3,3800,10
625000.0,3,2168,7
950000.0,4,4140,11
278800.0,4,2440,8
713500.0,3,1720,8
1900000.0,4,3020,10
439000.0,5,2610,7
425000.0,3,1500,7
252500.0,4,2600,7
185000.0,3,1370,7
406550.0,5,2400,7
243000.0,2,1068,7
500000.0,3,2220,8
204750.0,2,880,7
222000.0,3,1310,7
200000.0,4,1350,7
367000.0,3,1400,8
183000.0,3,1170,7
300000.0,3,1020,7
369000.0,3,1300,7
380000.0,3,2010,6
463000.0,3,1590,6
475000.0,3,1470,7
225000.0,3,1580,7
371000.0,3,1970,8
625000.0,3,2330,8
3200000.0,6,7100,13
329000.0,3,1230,7
634000.0,3,2570,7
616000.0,4,3440,10
1820000.0,3,3330,9
435000.0,4,1780,7
320000.0,4,2110,8
820000.0,4,2770,9
310000.0,3,1590,7
443750.0,3,1460,7
795000.0,4,2070,8
475000.0,3,2420,8
585000.0,5,2000,7
315000.0,2,1010,7
635000.0,4,3050,8
305000.0,3,1160,7
785000.0,3,2180,7
525000.0,3,1560,6
537000.0,4,1580,7
279950.0,3,1660,7
659000.0,4,2350,8
203000.0,2,1440,7
782500.0,4,2930,9
250000.0,3,1590,7
279000.0,3,1400,7
664000.0,6,3190,8
2900000.0,4,4580,11
378500.0,4,1830,7
535000.0,3,2720,9
520000.0,2,1360,7
369950.0,3,1520,6
545000.0,3,2290,8
360000.0,3,2150,8
760000.0,3,1170,7
450000.0,3,1830,7
612500.0,4,2730,9
280000.0,3,1090,7
750000.0,3,2560,9
237000.0,3,1160,7
441500.0,2,1010,7
251000.0,3,1650,7
200000.0,3,2120,7
332000.0,1,960,7
401500.0,3,1509,8
585000.0,4,2270,8
340000.0,4,1954,8
920000.0,3,2800,9
153000.0,3,1270,6
299950.0,4,1810,7
440000.0,4,2410,8
293000.0,3,1690,7
203000.0,3,1190,7
193000.0,2,1280,7
305000.0,3,1460,7
495000.0,4,1600,8
420000.0,3,1770,7
569500.0,4,2800,8
620000.0,4,2680,9
466000.0,3,1680,7
355500.0,3,1120,7
687500.0,2,1040,6
432100.0,3,1790,8
500000.0,3,2410,8
690000.0,5,3370,8
350000.0,2,800,6
268000.0,2,1380,7
120000.0,2,990,4
285000.0,4,1800,7
365000.0,4,1820,7
635000.0,3,2620,7
630000.0,2,2290,9
450000.0,4,2200,7
590000.0,4,2940,8
895000.0,2,1700,8
160000.0,3,860,6
520000.0,2,910,7
432000.0,4,2820,8
141800.0,2,930,5
980000.0,4,2190,8
1290000.0,4,3430,9
740000.0,4,2560,8
230000.0,2,770,6
3400000.0,3,5230,10
954500.0,3,2440,8
622000.0,3,1650,8
90000.0,1,780,5
342000.0,3,1260,8
305000.0,4,2320,7
259900.0,4,1560,7
420000.0,3,2330,6
250000.0,2,1400,6
249950.0,3,1450,7
199000.0,2,1140,6
355200.0,3,1120,7
425000.0,3,1970,7
379500.0,3,1110,7
860000.0,4,3070,9
335000.0,3,1940,8
865000.0,3,3050,10
390000.0,3,1240,7
569950.0,5,3380,8
495500.0,3,3190,9
476500.0,4,1670,7
261000.0,3,1660,7
375000.0,4,2070,7
550000.0,4,2070,7
230000.0,2,1430,7
526750.0,5,2270,8
606000.0,3,1980,6
368500.0,4,2500,8
275000.0,3,1230,7
342000.0,4,1390,7
278100.0,4,2120,7
450000.0,4,1540,7
349950.0,4,2000,7
425000.0,4,2400,8
435000.0,4,2110,7
460000.0,4,2550,7
323000.0,4,1440,7
325000.0,2,810,6
480000.0,2,1170,6
1330000.0,3,3590,9
210000.0,4,2090,7
920000.0,5,3820,9
399000.0,3,1460,8
631750.0,3,2360,7
184000.0,3,1100,6
333000.0,4,2100,8
218000.0,2,1310,6
258305.0,2,750,5
775000.0,5,1720,8
515000.0,3,3370,7
455000.0,2,1200,8
440000.0,3,1830,7
1440000.0,3,3870,11
850000.0,3,2220,8
480000.0,3,2920,8
420000.0,5,2540,8
408000.0,3,1970,7
278000.0,5,2170,7
1200000.0,3,2350,9
454000.0,4,2630,9
1850000.0,4,4120,8
499000.0,4,2440,7
590000.0,5,3480,8
385000.0,3,1900,8
1250000.0,4,3160,9
202200.0,2,1330,8
450000.0,3,1420,7
435000.0,3,2570,8
550000.0,2,1270,5
361000.0,3,2470,7
760000.0,4,2590,9
902000.0,4,3030,9
505000.0,3,1240,7
200000.0,3,1040,6
260000.0,5,2320,7
417000.0,2,1190,7
287500.0,3,2030,8
450000.0,3,1390,7
825000.0,2,2050,8
1480000.0,4,3050,9
319950.0,2,1240,6
682000.0,4,3030,9
560000.0,3,1930,8
350000.0,3,1490,7
270000.0,3,1510,7
284000.0,3,1320,7
308000.0,4,2330,8
450000.0,4,2240,7
540000.0,4,2050,8
380000.0,4,1680,7
522500.0,4,2200,7
118000.0,1,670,6
280400.0,4,1730,7
710000.0,4,2710,8
720000.0,3,3410,8
787000.0,3,1330,8
537000.0,4,1990,8
650000.0,2,1900,7
154200.0,4,1310,6
238000.0,4,1690,7
285650.0,3,1040,7
485500.0,2,1340,8
315000.0,2,1120,7
4670000.0,5,9640,12
627000.0,3,2310,7
525000.0,3,2190,8
526000.0,3,1220,8
480000.0,3,1200,7
970000.0,3,3840,9
640000.0,4,2460,8
279000.0,3,1630,8
303000.0,2,970,6
315000.0,4,1780,6
336500.0,4,1760,7
163250.0,2,770,6
444950.0,3,1760,7
285000.0,2,990,7
370000.0,2,1250,7
330000.0,3,1440,7
395000.0,2,1960,7
440000.0,6,2510,7
625000.0,4,2920,8
435000.0,3,1730,8
299950.0,3,1570,7
560000.0,2,970,7
380000.0,4,2800,8
333000.0,4,1580,6
499000.0,2,1220,7
386000.0,3,1550,6
320600.0,3,1220,6
285000.0,2,1651,6
450000.0,7,3150,8
175000.0,2,800,5
544800.0,5,3190,9
220000.0,3,1720,7
374000.0,2,1100,9
200000.0,3,1010,7
259950.0,3,1010,7
255000.0,4,1760,7
447000.0,3,1400,7
287000.0,3,1820,7
344950.0,3,1470,6
212000.0,2,770,6
425000.0,5,1340,7
170000.0,1,480,5
565000.0,3,1260,7
234000.0,2,870,6
1510000.0,3,4010,11
345000.0,3,2340,7
415000.0,3,1770,8
760000.0,5,2660,7
484000.0,5,3600,9
360000.0,2,1230,8
875000.0,3,3270,11
930000.0,3,3100,10
250000.0,3,1900,7
394000.0,2,1750,8
865000.0,4,3380,9
477500.0,2,2090,7
1250000.0,4,4120,8
270000.0,3,1260,6
567000.0,3,1800,8
635000.0,3,1960,8
1870000.0,6,4460,10
183000.0,3,1330,7
309933.0,3,1820,6
945800.0,4,3360,8
503000.0,2,2860,8
220000.0,3,1460,7
335000.0,3,1900,8
650000.0,3,1790,7
511000.0,4,3100,10
275000.0,2,900,6
576250.0,2,1530,7
1450000.0,2,2070,9
186000.0,3,1340,5
655100.0,1,1220,7
328000.0,4,2370,9
441000.0,3,1890,8
370000.0,3,1480,7
630000.0,2,1050,7
470500.0,4,2070,7
285950.0,2,1170,6
698000.0,3,1090,7
268000.0,3,1650,7
1630000.0,4,4410,11
355000.0,4,1780,7
299000.0,3,1550,7
1000000.0,4,2290,7
275000.0,4,2220,7
475000.0,3,1150,6
260000.0,4,2000,8
416000.0,2,1270,7
495000.0,5,1810,7
357500.0,3,1450,6
459500.0,2,1170,7
258000.0,3,1730,8
600000.0,3,2680,8
665000.0,3,1260,7
165000.0,3,1020,6
297000.0,5,1970,7
350000.0,2,830,7
2450000.0,4,5030,11
180000.0,2,800,6
339950.0,3,1330,6
365000.0,3,1030,7
955000.0,4,5660,10
732000.0,3,2330,9
500000.0,3,1540,6
610000.0,6,2040,7
525000.0,3,1540,8
170000.0,4,1920,7
300000.0,3,1870,7
389500.0,5,2960,9
330000.0,3,1690,7
269950.0,3,1610,7
107000.0,2,670,6
249000.0,3,1752,8
442500.0,4,1540,7
579000.0,3,3160,9
621500.0,3,2570,8
203000.0,3,1370,7
222900.0,2,860,5
453000.0,2,1680,7
190000.0,1,930,6
320000.0,4,1820,7
733500.0,3,2120,8
555000.0,4,3330,9
364950.0,3,2520,7
490000.0,3,1560,7
688000.0,5,2250,8
165000.0,2,640,6
506000.0,5,3880,7
2190000.0,3,3360,10
754000.0,5,2350,8
949950.0,5,2340,8
443600.0,3,1430,8
380600.0,3,1920,7
722800.0,3,4330,10
342888.0,2,790,6
555000.0,4,2350,8
613000.0,3,1350,7
480000.0,3,1470,8
619500.0,6,1680,7
437000.0,4,1890,8
621000.0,4,2030,8
810000.0,4,1760,8
415000.0,3,1950,7
250000.0,4,1440,6
585000.0,3,2230,8
220000.0,3,1180,7
580000.0,5,2500,7
1320000.0,3,2680,9
675000.0,4,2040,8
695000.0,4,2660,9
915000.0,5,2580,7
375000.0,3,1000,7
500000.0,3,1330,8
335000.0,2,1420,7
170000.0,2,1280,6
320900.0,5,2200,7
508000.0,3,1800,8
228950.0,3,1200,7
433000.0,4,1840,6
267500.0,2,960,6
910000.0,4,2890,8
370000.0,3,1290,7
320000.0,2,1140,6
660000.0,3,1750,8
787888.0,4,2580,9
329000.0,4,2650,9
602000.0,2,1470,7
375000.0,3,1640,7
212000.0,1,620,6
224000.0,3,1440,7
315500.0,3,1160,7
350000.0,2,1070,7
389000.0,6,3560,7
285000.0,3,1720,7
425000.0,3,1530,8
190000.0,3,1270,7
374000.0,3,1510,7
292000.0,2,880,6
475000.0,5,2020,7
546500.0,3,1410,7
82000.0,3,860,6
219900.0,3,860,6
440000.0,3,1210,7
400000.0,3,2090,7
453000.0,3,1430,7
330000.0,6,2120,7
359950.0,3,2540,8
616000.0,4,2490,9
245000.0,2,670,6
296000.0,2,1320,7
193000.0,2,950,6
456000.0,3,1870,7
480000.0,4,1840,7
382000.0,3,1410,8
650000.0,2,1050,7
431750.0,2,1400,8
419900.0,3,1630,8
315000.0,3,1900,8
597500.0,4,1890,9
615000.0,3,2980,8
605000.0,4,2885,8
220000.0,3,1980,8
340000.0,4,3020,8
620000.0,4,2980,9
602000.0,5,3290,8
575000.0,3,1580,7
285000.0,3,2090,8
306500.0,3,1100,7
325000.0,3,1870,7
623000.0,3,2390,8
256500.0,3,1320,7
473000.0,5,3430,10
549000.0,3,2250,8
305000.0,3,1710,6
317000.0,4,2160,9
450000.0,3,1400,8
225000.0,2,1560,5
500000.0,5,2300,8
207000.0,2,820,6
474900.0,3,1630,7
515000.0,3,2010,8
542000.0,4,1540,7
725000.0,4,2420,8
314950.0,3,1690,7
375000.0,3,1410,6
500000.0,3,1640,7
689000.0,3,2200,8
525000.0,3,1290,8
360000.0,3,1060,7
425000.0,3,1240,6
239950.0,2,1280,7
577500.0,2,2330,8
615000.0,3,2360,8
516000.0,4,2210,8
1220000.0,4,3670,10
1660000.0,4,3080,10
315000.0,2,770,6
250000.0,4,2600,8
250000.0,4,1220,6
925000.0,4,2910,8
358000.0,3,1150,7
262000.0,3,1700,8
500000.0,3,1220,7
1300000.0,5,1670,8
500000.0,3,2420,8
675000.0,3,2610,9
235000.0,3,960,7
545000.0,3,960,7
350000.0,3,1010,6
320000.0,2,1550,8
452000.0,5,5067,9
875000.0,3,2350,8
325000.0,3,1310,7
756000.0,4,2160,7
319000.0,4,2510,8
455000.0,3,890,7
330000.0,2,1129,7
510000.0,4,1980,8
532000.0,3,2360,7
775000.0,3,2480,8
410000.0,3,2160,7
205000.0,2,1740,6
585000.0,4,2430,8
255000.0,2,1950,8
415000.0,2,910,7
459000.0,4,2360,6
354000.0,3,1130,7
587000.0,3,2150,8
782000.0,4,5270,10
570000.0,3,1300,7
414500.0,3,1050,7
185000.0,4,1380,7
262500.0,3,1610,7
370000.0,4,3150,9
362500.0,3,1520,7
536000.0,3,1990,9
425000.0,5,2500,7
435000.0,3,1890,7
435000.0,5,1840,7
400000.0,2,1220,7
446000.0,2,1370,8
1250000.0,3,2710,10
300000.0,3,1760,7
404500.0,2,800,7
910000.0,4,3530,9
771000.0,3,1780,9
335000.0,4,2610,8
390000.0,3,1850,7
288000.0,3,1560,7
403000.0,3,1270,7
510000.0,3,1420,8
751000.0,6,2880,7
408000.0,3,1420,7
1010000.0,3,1640,6
575000.0,3,1730,7
330000.0,3,1250,7
565000.0,3,1520,8
456000.0,3,1820,8
652500.0,4,2700,9
582000.0,3,1820,8
700000.0,4,2770,9
235000.0,2,1270,6
460000.0,3,1400,7
475000.0,3,1820,8
579000.0,2,1870,8
507000.0,4,1360,7
210000.0,3,1040,7
359500.0,4,2140,8
248000.0,3,1330,7
239300.0,3,1070,7
315000.0,3,1370,8
970000.0,4,3510,9
510000.0,3,1730,8
418000.0,4,1550,7
699000.0,4,3280,9
871000.0,4,2150,8
515000.0,3,1580,7
400000.0,3,1460,7
445000.0,3,1410,7
1110000.0,4,3090,9
212000.0,3,1690,7
710000.0,4,2870,9
225800.0,4,1100,7
520000.0,3,2310,8
1300000.0,5,3490,10
248000.0,4,2080,7
556000.0,4,2230,7
319950.0,5,1710,7
320000.0,4,1640,7
245000.0,3,1600,7
700000.0,3,2850,10
628000.0,5,2600,8
640000.0,3,1380,7
420000.0,4,1320,7
349950.0,3,1420,8
307999.0,4,2420,8
749950.0,4,2600,8
290000.0,2,840,6
235000.0,3,1420,7
225000.0,3,1790,6
302100.0,3,1790,6
520000.0,2,1340,7
285000.0,2,1010,7
525000.0,3,1640,8
374900.0,5,2980,8
377500.0,3,1370,7
587450.0,3,2190,8
245000.0,3,1530,7
200000.0,3,1290,7
2140000.0,4,5150,11
607000.0,3,2470,9
1250000.0,1,1810,8
549950.0,4,2230,7
250000.0,3,2300,7
525000.0,3,2030,8
440000.0,3,2000,8
425000.0,3,3610,8
739900.0,5,3290,8
315000.0,3,1300,7
340000.0,5,1880,6
366000.0,4,2170,7
315000.0,3,1680,7
299000.0,3,1190,7
350000.0,2,940,7
340000.0,2,1010,7
460000.0,3,1290,7
224000.0,3,1480,7
140000.0,2,900,6
246000.0,4,1400,6
330000.0,3,2040,7
306000.0,3,1450,7
324950.0,3,1210,7
345000.0,2,1800,7
207000.0,3,1490,7
238000.0,3,1240,6
695000.0,3,2632,10
649950.0,3,2150,9
515000.0,3,1710,7
452000.0,3,1530,7
236000.0,4,1630,7
1290000.0,4,4080,12
563000.0,3,2340,8
410988.0,3,1000,7
1200000.0,4,3180,11
340000.0,4,2170,8
808100.0,4,3020,9
236000.0,3,1330,7
330000.0,4,1720,8
799990.0,4,2540,8
343000.0,3,1410,7
332000.0,3,1530,7
945000.0,5,4380,11
239950.0,3,1140,6
674000.0,5,2110,7
200000.0,3,1050,6
453000.0,3,1600,8
330000.0,3,1430,7
285000.0,4,1996,7
338000.0,4,1530,6
264950.0,2,1000,6
880000.0,4,2530,8
209500.0,3,970,7
380000.0,4,2400,7
336500.0,3,1830,7
360000.0,3,2130,7
911100.0,4,3330,8
249900.0,2,560,6
175000.0,4,1210,7
549950.0,3,2380,9
225000.0,3,1370,6
270000.0,3,1370,6
400000.0,3,1740,8
299800.0,2,790,6
555000.0,3,2480,8
230000.0,3,1920,8
360000.0,4,2750,9
415000.0,2,880,7
355000.0,4,2160,9
635000.0,4,2570,8
353000.0,5,2130,7
999000.0,7,3150,9
265000.0,3,1780,7
250000.0,4,1910,7
225000.0,2,1170,7
553000.0,2,900,7
565000.0,5,2650,7
312000.0,2,1170,6
475000.0,3,2630,9
320000.0,4,2150,8
453000.0,3,1430,7
320000.0,3,960,6
610000.0,4,2640,8
385000.0,3,1490,8
215000.0,3,1210,6
215000.0,4,1860,8
415000.0,3,1980,7
350000.0,1,900,6
395000.0,1,900,6
898000.0,2,1490,7
480000.0,3,2980,8
1240000.0,3,2660,9
599000.0,4,2790,8
770000.0,4,2800,9
1210000.0,3,1590,8
1590000.0,4,3240,9
880000.0,3,2130,8
332000.0,3,1510,6
445000.0,3,1750,7
849000.0,4,4010,10
752000.0,4,1650,7
450000.0,9,4050,7
420000.0,3,1320,7
330000.0,4,2310,8
409000.0,3,1440,8
350000.0,5,2330,7
570000.0,4,2430,8
315000.0,3,1390,7
224000.0,2,1150,6
293550.0,4,2120,7
350000.0,4,2300,6
1110000.0,4,3320,10
442500.0,4,2400,7
616500.0,3,3580,9
506400.0,3,2100,8
324000.0,3,1550,7
169000.0,3,1570,6
595000.0,3,1480,7
299900.0,3,2720,7
332000.0,3,2270,7
432000.0,4,2410,7
510000.0,4,2730,9
270000.0,3,1540,7
750000.0,5,3120,11
509250.0,2,1480,7
189000.0,3,860,6
726500.0,4,2180,8
287000.0,3,1300,7
679000.0,4,3420,9
316000.0,3,2130,8
498000.0,4,2300,8
448000.0,4,2560,7
535000.0,2,1040,7
560000.0,4,3080,10
437850.0,4,2670,8
435000.0,4,3270,8
510000.0,4,2610,8
520000.0,3,2460,8
509000.0,2,1930,8
575000.0,3,1220,6
365000.0,4,2030,7
795000.0,3,2420,9
285000.0,3,1870,7
955000.0,3,3020,10
775000.0,4,2880,8
400000.0,4,1810,7
570000.0,4,2590,9
955990.0,5,3830,9
1150000.0,3,3250,10
459950.0,4,2760,9
245000.0,2,1220,6
281000.0,3,1280,7
205000.0,3,770,4
290000.0,3,1520,7
635000.0,4,2080,8
310000.0,1,570,5
470000.0,4,1500,7
600000.0,2,2510,10
279000.0,4,1980,7
538500.0,3,2500,8
594950.0,4,2720,9
533050.0,2,910,5
510000.0,3,1480,7
360000.0,4,2470,7
435000.0,2,1650,7
559000.0,3,1700,8
645000.0,2,1995,8
340000.0,2,1280,6
565000.0,4,2980,9
575700.0,3,1730,7
1010000.0,3,2420,10
540500.0,3,2800,8
265000.0,5,1400,7
699950.0,4,2070,7
355000.0,1,750,4
381000.0,3,1460,7
564000.0,5,2140,8
114975.0,2,740,6
325000.0,1,410,4
299990.0,2,1570,7
751000.0,5,2860,9
425000.0,3,1400,8
665000.0,3,2700,8
833450.0,5,4460,9
575000.0,7,2670,8
190000.0,3,1520,7
314950.0,3,1520,7
601150.0,2,1660,7
315000.0,2,860,7
545000.0,2,2340,7
565000.0,4,2110,8
175000.0,3,1010,7
530000.0,3,2330,8
4490000.0,4,6430,12
430000.0,3,1610,8
225000.0,3,1460,7
312000.0,5,2900,7
380000.0,3,1260,7
222200.0,2,1210,7
1440000.0,5,3420,10
329950.0,4,2120,7
995000.0,3,2460,10
929950.0,3,3790,11
692000.0,4,2350,10
402000.0,2,620,6
510000.0,3,1920,7
249000.0,3,1050,7
244900.0,3,1360,7
289900.0,3,1180,6
552500.0,4,1560,7
760000.0,4,3300,8
440000.0,2,1100,7
286000.0,3,1770,7
260000.0,3,1200,6
355000.0,2,1330,8
318000.0,3,1570,8
255000.0,2,1610,7
139000.0,3,1100,7
485000.0,4,1810,7
549950.0,3,2930,8
588000.0,3,1780,8
975000.0,3,3050,8
402000.0,3,1540,8
245000.0,3,1380,7
445000.0,3,1890,8
195000.0,3,1570,7
385000.0,5,2540,7
450000.0,3,1520,7
1090000.0,4,2780,9
396675.0,2,1730,6
242000.0,5,2340,7
380000.0,3,1300,6
496000.0,2,1420,7
399950.0,3,1470,7
895000.0,4,2850,9
690000.0,3,2360,8
270000.0,3,1610,7
349900.0,3,2420,7
454280.0,3,1470,8
390000.0,3,1410,6
275000.0,3,1840,8
300000.0,4,2450,8
700000.0,3,1500,7
520000.0,3,2080,7
715000.0,3,2770,9
404000.0,3,2370,8
490500.0,3,3000,7
1490000.0,6,4430,10
557800.0,4,1550,7
571000.0,4,2290,8
410000.0,4,2560,9
225000.0,3,1240,7
700000.0,4,2590,9
500000.0,3,1370,7
536500.0,2,1360,7
330000.0,3,2060,8
249950.0,3,1120,7
249000.0,4,1630,7
249000.0,3,1590,6
780000.0,4,2480,7
1200000.0,4,2700,9
434500.0,3,1930,7
590000.0,4,2490,8
417200.0,2,1000,6
649990.0,4,2130,9
506000.0,2,1060,7
